cms_certification_number,n_chow,is_chow,chow_1_date,chow_2_date,chow_3_date,chow_4_date,chow_5_date
505042,0,0,,,,,
505059,0,0,,,,,
505069,0,0,,,,,
505070,0,0,,,,,
505074,0,0,,,,,
505075,0,0,,,,,
505080,0,0,,,,,
505081,0,0,,,,,
505085,0,0,,,,,
505086,0,0,,,,,
505092,1,1,2022-05-01,,,,
505093,0,0,,,,,
505096,0,0,,,,,
505098,1,1,2017-05-11,,,,
505099,1,1,2023-07-01,,,,
505114,1,1,2017-11-30,,,,
505123,1,1,2017-11-30,,,,
505126,0,0,,,,,
505128,1,1,2017-11-30,,,,
505140,1,1,2022-08-01,,,,
505151,0,0,,,,,
505154,0,0,,,,,
505181,0,0,,,,,
505182,0,0,,,,,
505183,0,0,,,,,
505185,1,1,2017-11-30,,,,
505188,0,0,,,,,
505195,1,1,2017-11-30,,,,
505202,1,1,2018-05-13,,,,
505204,0,0,,,,,
505206,0,0,,,,,
505210,0,0,,,,,
505211,0,0,,,,,
505214,0,0,,,,,
505216,0,0,,,,,
505217,0,0,,,,,
505223,0,0,,,,,
505226,0,0,,,,,
505230,1,1,2017-11-30,,,,
505232,0,0,,,,,
505236,1,1,2017-11-30,,,,
505239,0,0,,,,,
505240,1,1,2017-11-30,,,,
505243,0,0,,,,,
505246,0,0,,,,,
505251,1,1,2022-05-01,,,,
505252,2,1,2023-02-01,2023-03-01,,,
505254,0,0,,,,,
505255,0,0,,,,,
505257,0,0,,,,,
505260,2,1,2015-11-01,2021-12-01,,,
505261,0,0,,,,,
505262,0,0,,,,,
505263,0,0,,,,,
505264,0,0,,,,,
505265,0,0,,,,,
505269,1,1,2018-04-01,,,,
505270,2,1,2023-02-01,2023-02-28,,,
505272,0,0,,,,,
505273,0,0,,,,,
505275,1,1,2022-08-01,,,,
505276,1,1,2023-08-31,,,,
505278,0,0,,,,,
505280,1,1,2017-10-04,,,,
505282,0,0,,,,,
505283,1,1,2021-12-01,,,,
505288,0,0,,,,,
505289,1,1,2023-04-01,,,,
505290,1,1,2023-08-12,,,,
505291,0,0,,,,,
505294,0,0,,,,,
505296,0,0,,,,,
505299,1,1,2017-11-30,,,,
505303,0,0,,,,,
505304,0,0,,,,,
505306,0,0,,,,,
505309,1,1,2020-10-13,,,,
505311,1,1,2023-08-31,,,,
505313,0,0,,,,,
505315,0,0,,,,,
505318,0,0,,,,,
505319,1,1,2023-04-01,,,,
505320,0,0,,,,,
505322,1,1,2023-04-01,,,,
505324,0,0,,,,,
505325,0,0,,,,,
505326,1,1,2020-03-31,,,,
505327,0,0,,,,,
505329,2,1,2015-02-01,2023-08-31,,,
505331,1,1,2017-09-01,,,,
505332,0,0,,,,,
505334,0,0,,,,,
505338,1,1,2022-04-01,,,,
505339,0,0,,,,,
505341,0,0,,,,,
505344,1,1,2023-08-31,,,,
505346,0,0,,,,,
505347,0,0,,,,,
505348,0,0,,,,,
505349,0,0,,,,,
505350,0,0,,,,,
505351,0,0,,,,,
505355,1,1,2017-02-28,,,,
505358,1,1,2017-11-30,,,,
505361,1,1,2023-08-31,,,,
505362,1,1,2017-08-01,,,,
505367,0,0,,,,,
505369,0,0,,,,,
505371,0,0,,,,,
505372,1,1,2016-06-01,,,,
505373,0,0,,,,,
505376,0,0,,,,,
505377,0,0,,,,,
505378,0,0,,,,,
505379,1,1,2023-08-31,,,,
505381,1,1,2017-07-01,,,,
505382,0,0,,,,,
505383,0,0,,,,,
505386,0,0,,,,,
505387,0,0,,,,,
505389,0,0,,,,,
505390,0,0,,,,,
505393,1,1,2023-08-31,,,,
505395,1,1,2023-07-01,,,,
505399,0,0,,,,,
505400,1,1,2023-08-31,,,,
505401,0,0,,,,,
505403,0,0,,,,,
505404,0,0,,,,,
505405,0,0,,,,,
505406,0,0,,,,,
505407,0,0,,,,,
505409,0,0,,,,,
505410,0,0,,,,,
505411,0,0,,,,,
505412,0,0,,,,,
505413,0,0,,,,,
505414,0,0,,,,,
505415,0,0,,,,,
505416,0,0,,,,,
505417,0,0,,,,,
505418,0,0,,,,,
505421,0,0,,,,,
505429,0,0,,,,,
505430,0,0,,,,,
505431,0,0,,,,,
505434,0,0,,,,,
505435,0,0,,,,,
505436,1,1,2023-04-01,,,,
505438,0,0,,,,,
505439,0,0,,,,,
505441,0,0,,,,,
505442,0,0,,,,,
505452,0,0,,,,,
505453,0,0,,,,,
505454,0,0,,,,,
505455,0,0,,,,,
505459,0,0,,,,,
505462,0,0,,,,,
505463,0,0,,,,,
505465,0,0,,,,,
505466,0,0,,,,,
505467,0,0,,,,,
505469,0,0,,,,,
505470,0,0,,,,,
505473,1,1,2017-10-01,,,,
505474,0,0,,,,,
505475,0,0,,,,,
505478,0,0,,,,,
505483,1,1,2021-06-30,,,,
505484,0,0,,,,,
505485,0,0,,,,,
505488,0,0,,,,,
505489,0,0,,,,,
505491,0,0,,,,,
505493,0,0,,,,,
505496,0,0,,,,,
505498,0,0,,,,,
505499,0,0,,,,,
505500,0,0,,,,,
505503,0,0,,,,,
505504,0,0,,,,,
505505,0,0,,,,,
505507,1,1,2023-08-31,,,,
505508,0,0,,,,,
505509,0,0,,,,,
505510,0,0,,,,,
505511,0,0,,,,,
505512,0,0,,,,,
505513,1,1,2023-08-01,,,,
505514,0,0,,,,,
505515,0,0,,,,,
505516,0,0,,,,,
505517,0,0,,,,,
505518,0,0,,,,,
505519,0,0,,,,,
505520,0,0,,,,,
505522,1,1,2023-04-01,,,,
505524,0,0,,,,,
505525,1,1,2023-04-01,,,,
505526,0,0,,,,,
505527,0,0,,,,,
505528,0,0,,,,,
505529,0,0,,,,,
505530,0,0,,,,,
505531,0,0,,,,,
505532,0,0,,,,,
505533,0,0,,,,,
505534,2,1,2020-12-28,2023-08-31,,,
515001,0,0,,,,,
515007,0,0,,,,,
515012,0,0,,,,,
515021,0,0,,,,,
515025,0,0,,,,,
515028,2,1,2015-02-01,2022-07-01,,,
515035,2,1,2017-03-01,2022-03-01,,,
515037,0,0,,,,,
515038,0,0,,,,,
515039,2,1,2015-10-01,2022-07-01,,,
515047,1,1,2018-04-25,,,,
515049,2,1,2017-03-01,2022-02-01,,,
515052,1,1,2024-04-13,,,,
515053,0,0,,,,,
515057,1,1,2024-04-13,,,,
515058,1,1,2022-07-01,,,,
515060,0,0,,,,,
515061,0,0,,,,,
515063,0,0,,,,,
515064,1,1,2024-04-13,,,,
515065,1,1,2021-05-01,,,,
515066,0,0,,,,,
515067,2,1,2018-08-01,2022-07-01,,,
515069,1,1,2017-05-31,,,,
515070,0,0,,,,,
515071,0,0,,,,,
515072,1,1,2015-10-01,,,,
515074,0,0,,,,,
515075,0,0,,,,,
515076,1,1,2019-12-01,,,,
515083,0,0,,,,,
515085,0,0,,,,,
515086,1,1,2022-07-01,,,,
515087,0,0,,,,,
515088,0,0,,,,,
515089,1,1,2022-07-01,,,,
515100,0,0,,,,,
515102,0,0,,,,,
515103,0,0,,,,,
515104,0,0,,,,,
515105,0,0,,,,,
515106,0,0,,,,,
515116,0,0,,,,,
515117,1,1,2024-04-13,,,,
515118,2,1,2017-03-01,2022-02-01,,,
515120,2,1,2015-08-01,2022-07-01,,,
515121,2,1,2015-10-01,2022-07-01,,,
515122,2,1,2015-10-01,2022-07-01,,,
515123,2,1,2015-04-01,2022-07-01,,,
515124,0,0,,,,,
515125,0,0,,,,,
515128,0,0,,,,,
515130,0,0,,,,,
515131,0,0,,,,,
515133,0,0,,,,,
515134,0,0,,,,,
515137,2,1,2015-04-01,2022-07-01,,,
515140,1,1,2017-05-31,,,,
515141,1,1,2022-07-01,,,,
515142,1,1,2024-04-13,,,,
515144,2,1,2015-04-01,2022-07-01,,,
515146,0,0,,,,,
515147,0,0,,,,,
515151,0,0,,,,,
515152,0,0,,,,,
515153,1,1,2023-04-13,,,,
515155,0,0,,,,,
515156,0,0,,,,,
515159,1,1,2022-07-01,,,,
515160,0,0,,,,,
515162,1,1,2024-04-13,,,,
515163,0,0,,,,,
515164,1,1,2024-04-13,,,,
515165,1,1,2024-04-13,,,,
515166,1,1,2023-04-13,,,,
515167,0,0,,,,,
515168,0,0,,,,,
515169,0,0,,,,,
515170,1,1,2023-04-13,,,,
515171,1,1,2024-04-13,,,,
515173,0,0,,,,,
515174,0,0,,,,,
515175,0,0,,,,,
515176,0,0,,,,,
515177,0,0,,,,,
515178,0,0,,,,,
515179,0,0,,,,,
515180,1,1,2024-04-13,,,,
515181,0,0,,,,,
515182,0,0,,,,,
515183,0,0,,,,,
515184,0,0,,,,,
515185,1,1,2023-04-13,,,,
515186,0,0,,,,,
515187,0,0,,,,,
515188,0,0,,,,,
515189,1,1,2018-06-01,,,,
515190,0,0,,,,,
515191,1,1,2022-07-01,,,,
515192,1,1,2023-04-13,,,,
515193,0,0,,,,,
515194,1,1,2023-04-13,,,,
515195,0,0,,,,,
515196,0,0,,,,,
515197,0,0,,,,,
515199,0,0,,,,,
525009,0,0,,,,,
525019,0,0,,,,,
525040,0,0,,,,,
525061,0,0,,,,,
525064,1,1,2023-03-19,,,,
525069,0,0,,,,,
525072,0,0,,,,,
525074,1,1,2022-01-01,,,,
525085,0,0,,,,,
525088,0,0,,,,,
525098,1,1,2018-03-01,,,,
525108,0,0,,,,,
525114,0,0,,,,,
525125,0,0,,,,,
525165,0,0,,,,,
525172,0,0,,,,,
525179,1,1,2019-10-31,,,,
525209,1,1,2019-12-08,,,,
525212,1,1,2019-12-01,,,,
525219,0,0,,,,,
525232,0,0,,,,,
525241,0,0,,,,,
525242,0,0,,,,,
525262,1,1,2019-10-01,,,,
525264,0,0,,,,,
525265,0,0,,,,,
525266,0,0,,,,,
525270,0,0,,,,,
525271,0,0,,,,,
525273,2,1,2019-01-01,2022-06-01,,,
525274,0,0,,,,,
525276,0,0,,,,,
525279,0,0,,,,,
525281,0,0,,,,,
525282,0,0,,,,,
525290,0,0,,,,,
525292,1,1,2017-10-01,,,,
525299,0,0,,,,,
525304,1,1,2019-12-01,,,,
525305,0,0,,,,,
525306,1,1,2016-12-21,,,,
525307,1,1,2018-12-04,,,,
525309,0,0,,,,,
525313,1,1,2017-12-01,,,,
525314,1,1,2017-10-01,,,,
525315,0,0,,,,,
525316,0,0,,,,,
525317,0,0,,,,,
525318,0,0,,,,,
525319,0,0,,,,,
525321,1,1,2019-10-01,,,,
525324,0,0,,,,,
525325,0,0,,,,,
525326,0,0,,,,,
525327,0,0,,,,,
525328,1,1,2016-12-21,,,,
525329,1,1,2016-12-21,,,,
525330,0,0,,,,,
525331,0,0,,,,,
525332,1,1,2016-12-21,,,,
525333,1,1,2019-10-01,,,,
525334,1,1,2016-12-21,,,,
525335,1,1,2015-12-08,,,,
525336,0,0,,,,,
525337,0,0,,,,,
525338,1,1,2019-10-01,,,,
525339,0,0,,,,,
525342,1,1,2017-04-04,,,,
525343,1,1,2019-12-01,,,,
525346,1,1,2019-12-01,,,,
525348,0,0,,,,,
525350,0,0,,,,,
525351,0,0,,,,,
525352,1,1,2019-12-01,,,,
525353,1,1,2019-12-01,,,,
525354,1,1,2019-12-01,,,,
525355,1,1,2016-12-21,,,,
525357,1,1,2019-12-01,,,,
525358,1,1,2017-04-04,,,,
525359,1,1,2017-10-01,,,,
525360,0,0,,,,,
525362,0,0,,,,,
525363,1,1,2019-06-01,,,,
525364,0,0,,,,,
525365,0,0,,,,,
525367,0,0,,,,,
525369,1,1,2017-10-01,,,,
525370,1,1,2016-12-21,,,,
525371,1,1,2019-10-01,,,,
525372,0,0,,,,,
525373,0,0,,,,,
525374,0,0,,,,,
525375,0,0,,,,,
525379,0,0,,,,,
525380,1,1,2018-03-01,,,,
525382,0,0,,,,,
525383,0,0,,,,,
525385,0,0,,,,,
525386,0,0,,,,,
525387,0,0,,,,,
525389,0,0,,,,,
525390,0,0,,,,,
525391,1,1,2017-04-04,,,,
525395,1,1,2020-07-31,,,,
525396,0,0,,,,,
525397,0,0,,,,,
525398,0,0,,,,,
525402,0,0,,,,,
525403,0,0,,,,,
525405,0,0,,,,,
525406,1,1,2018-12-04,,,,
525407,1,1,2016-02-01,,,,
525408,1,1,2020-10-01,,,,
525409,0,0,,,,,
525410,0,0,,,,,
525411,1,1,2017-04-04,,,,
525412,1,1,2019-12-01,,,,
525413,1,1,2017-10-01,,,,
525414,1,1,2017-10-01,,,,
525415,0,0,,,,,
525416,0,0,,,,,
525417,0,0,,,,,
525418,1,1,2017-12-01,,,,
525419,0,0,,,,,
525420,2,1,2016-01-31,2016-02-01,,,
525421,1,1,2023-03-19,,,,
525422,1,1,2023-03-19,,,,
525424,1,1,2020-12-16,,,,
525425,0,0,,,,,
525426,0,0,,,,,
525427,0,0,,,,,
525429,0,0,,,,,
525430,0,0,,,,,
525431,0,0,,,,,
525432,0,0,,,,,
525433,0,0,,,,,
525434,1,1,2017-03-01,,,,
525435,1,1,2019-10-01,,,,
525438,0,0,,,,,
525440,0,0,,,,,
525441,0,0,,,,,
525442,0,0,,,,,
525443,0,0,,,,,
525445,0,0,,,,,
525449,2,1,2017-08-01,2020-12-09,,,
525451,0,0,,,,,
525452,0,0,,,,,
525453,0,0,,,,,
525454,0,0,,,,,
525455,0,0,,,,,
525456,1,1,2017-04-04,,,,
525457,0,0,,,,,
525458,0,0,,,,,
525459,0,0,,,,,
525460,0,0,,,,,
525461,0,0,,,,,
525462,0,0,,,,,
525463,0,0,,,,,
525465,0,0,,,,,
525466,0,0,,,,,
525467,0,0,,,,,
525468,0,0,,,,,
525472,0,0,,,,,
525474,0,0,,,,,
525475,1,1,2017-10-01,,,,
525476,0,0,,,,,
525477,1,1,2017-04-04,,,,
525479,0,0,,,,,
525480,0,0,,,,,
525481,1,1,2016-02-01,,,,
525482,0,0,,,,,
525483,1,1,2019-12-01,,,,
525484,1,1,2020-03-30,,,,
525485,0,0,,,,,
525486,0,0,,,,,
525487,0,0,,,,,
525488,1,1,2020-12-09,,,,
525489,0,0,,,,,
525490,1,1,2020-12-16,,,,
525493,1,1,2017-10-01,,,,
525494,0,0,,,,,
525495,0,0,,,,,
525496,0,0,,,,,
525497,0,0,,,,,
525498,0,0,,,,,
525499,1,1,2017-10-01,,,,
525502,0,0,,,,,
525503,0,0,,,,,
525504,0,0,,,,,
525505,0,0,,,,,
525507,0,0,,,,,
525508,0,0,,,,,
525509,0,0,,,,,
525511,0,0,,,,,
525512,0,0,,,,,
525513,0,0,,,,,
525515,0,0,,,,,
525516,0,0,,,,,
525519,0,0,,,,,
525520,0,0,,,,,
525521,0,0,,,,,
525522,2,1,2017-06-12,2021-10-22,,,
525523,0,0,,,,,
525524,0,0,,,,,
525525,0,0,,,,,
525526,1,1,2017-08-01,,,,
525527,0,0,,,,,
525528,1,1,2017-01-01,,,,
525529,0,0,,,,,
525530,0,0,,,,,
525531,1,1,2018-06-01,,,,
525532,0,0,,,,,
525533,0,0,,,,,
525534,0,0,,,,,
525535,0,0,,,,,
525536,1,1,2020-08-01,,,,
525537,0,0,,,,,
525538,0,0,,,,,
525539,0,0,,,,,
525540,0,0,,,,,
525541,0,0,,,,,
525542,0,0,,,,,
525543,0,0,,,,,
525544,0,0,,,,,
525545,0,0,,,,,
525546,1,1,2019-12-01,,,,
525547,1,1,2021-04-30,,,,
525548,0,0,,,,,
525549,1,1,2019-10-01,,,,
525550,0,0,,,,,
525551,1,1,2017-12-01,,,,
525552,1,1,2016-07-01,,,,
525553,2,1,2016-07-01,2021-09-22,,,
525554,0,0,,,,,
525556,0,0,,,,,
525557,0,0,,,,,
525559,0,0,,,,,
525560,0,0,,,,,
525561,0,0,,,,,
525562,0,0,,,,,
525564,0,0,,,,,
525565,0,0,,,,,
525567,0,0,,,,,
525568,1,1,2019-03-01,,,,
525571,0,0,,,,,
525572,0,0,,,,,
525573,0,0,,,,,
525574,0,0,,,,,
525575,0,0,,,,,
525578,1,1,2017-10-01,,,,
525579,1,1,2019-12-01,,,,
525580,2,1,2016-03-01,2020-12-09,,,
525581,0,0,,,,,
525583,0,0,,,,,
525586,1,1,2017-10-01,,,,
525587,0,0,,,,,
525588,0,0,,,,,
525589,0,0,,,,,
525590,0,0,,,,,
525591,0,0,,,,,
525592,0,0,,,,,
525595,0,0,,,,,
525596,0,0,,,,,
525598,0,0,,,,,
525599,0,0,,,,,
525600,1,1,2020-12-16,,,,
525602,0,0,,,,,
525603,0,0,,,,,
525604,0,0,,,,,
525605,0,0,,,,,
525606,0,0,,,,,
525607,1,1,2017-10-01,,,,
525608,0,0,,,,,
525609,0,0,,,,,
525611,0,0,,,,,
525612,0,0,,,,,
525613,0,0,,,,,
525616,0,0,,,,,
525617,0,0,,,,,
525618,0,0,,,,,
525619,0,0,,,,,
525621,0,0,,,,,
525622,0,0,,,,,
525623,0,0,,,,,
525624,0,0,,,,,
525625,0,0,,,,,
525626,0,0,,,,,
525627,0,0,,,,,
525628,0,0,,,,,
525629,0,0,,,,,
525630,0,0,,,,,
525635,0,0,,,,,
525637,1,1,2017-10-01,,,,
525638,0,0,,,,,
525639,0,0,,,,,
525642,0,0,,,,,
525643,0,0,,,,,
525644,0,0,,,,,
525645,1,1,2023-03-19,,,,
525646,0,0,,,,,
525647,0,0,,,,,
525648,0,0,,,,,
525649,0,0,,,,,
525652,0,0,,,,,
525653,0,0,,,,,
525654,0,0,,,,,
525655,0,0,,,,,
525656,0,0,,,,,
525657,0,0,,,,,
525659,0,0,,,,,
525660,0,0,,,,,
525661,0,0,,,,,
525662,0,0,,,,,
525663,1,1,2019-02-01,,,,
525664,1,1,2019-12-01,,,,
525665,0,0,,,,,
525667,0,0,,,,,
525668,1,1,2021-07-01,,,,
525669,0,0,,,,,
525670,1,1,2019-06-01,,,,
525671,0,0,,,,,
525672,2,1,2016-04-14,2020-12-09,,,
525673,1,1,2015-05-01,,,,
525676,0,0,,,,,
525677,0,0,,,,,
525678,1,1,2020-10-01,,,,
525680,0,0,,,,,
525681,0,0,,,,,
525682,0,0,,,,,
525683,0,0,,,,,
525684,1,1,2016-12-21,,,,
525685,1,1,2019-12-01,,,,
525686,1,1,2022-06-01,,,,
525687,0,0,,,,,
525688,0,0,,,,,
525689,1,1,2019-12-01,,,,
525691,0,0,,,,,
525692,0,0,,,,,
525694,0,0,,,,,
525695,0,0,,,,,
525697,1,1,2020-08-14,,,,
525698,0,0,,,,,
525699,0,0,,,,,
525700,0,0,,,,,
525701,0,0,,,,,
525702,1,1,2017-10-01,,,,
525704,0,0,,,,,
525705,0,0,,,,,
525706,0,0,,,,,
525707,0,0,,,,,
525708,0,0,,,,,
525709,0,0,,,,,
525710,0,0,,,,,
525711,0,0,,,,,
525712,1,1,2017-01-01,,,,
525713,0,0,,,,,
525714,0,0,,,,,
525715,1,1,2016-05-01,,,,
525716,0,0,,,,,
525717,0,0,,,,,
525718,0,0,,,,,
525719,0,0,,,,,
525720,0,0,,,,,
525721,0,0,,,,,
525722,0,0,,,,,
525723,0,0,,,,,
525724,0,0,,,,,
525725,0,0,,,,,
525726,0,0,,,,,
525727,0,0,,,,,
525728,0,0,,,,,
525729,0,0,,,,,
525730,1,1,2020-04-08,,,,
525731,1,1,2020-12-01,,,,
535013,2,1,2015-10-01,2023-08-31,,,
535017,0,0,,,,,
535021,0,0,,,,,
535024,1,1,2019-06-01,,,,
535025,1,1,2021-05-01,,,,
535026,1,1,2021-05-01,,,,
535031,2,1,2015-10-01,2023-08-31,,,
535032,0,0,,,,,
535033,0,0,,,,,
535034,0,0,,,,,
535036,2,1,2015-10-01,2023-08-31,,,
535038,1,1,2017-09-15,,,,
535039,1,1,2016-10-01,,,,
535040,0,0,,,,,
535042,2,1,2018-12-17,2023-08-31,,,
535043,1,1,2020-01-01,,,,
535048,1,1,2020-01-01,,,,
535049,0,0,,,,,
535050,0,0,,,,,
535051,2,1,2017-01-31,2023-08-31,,,
535053,0,0,,,,,
535054,0,0,,,,,
535055,0,0,,,,,
535056,2,1,2015-05-13,2023-08-31,,,
535057,1,1,2019-02-01,,,,
535058,0,0,,,,,
555004,0,0,,,,,
555010,0,0,,,,,
555011,0,0,,,,,
555012,1,1,2021-02-28,,,,
555016,0,0,,,,,
555017,0,0,,,,,
555019,0,0,,,,,
555021,0,0,,,,,
555023,0,0,,,,,
555025,1,1,2021-07-01,,,,
555027,1,1,2023-02-01,,,,
555028,0,0,,,,,
555030,0,0,,,,,
555035,0,0,,,,,
555039,0,0,,,,,
555040,0,0,,,,,
555045,0,0,,,,,
555049,0,0,,,,,
555053,1,1,2019-05-16,,,,
555054,0,0,,,,,
555055,0,0,,,,,
555057,0,0,,,,,
555060,0,0,,,,,
555061,0,0,,,,,
555065,0,0,,,,,
555066,0,0,,,,,
555067,0,0,,,,,
555068,0,0,,,,,
555069,0,0,,,,,
555070,0,0,,,,,
555071,0,0,,,,,
555076,0,0,,,,,
555080,0,0,,,,,
555081,0,0,,,,,
555082,0,0,,,,,
555083,0,0,,,,,
555084,0,0,,,,,
555085,1,1,2021-04-01,,,,
555086,1,1,2021-04-01,,,,
555088,0,0,,,,,
555089,0,0,,,,,
555090,1,1,2017-09-01,,,,
555093,0,0,,,,,
555095,0,0,,,,,
555096,0,0,,,,,
555098,0,0,,,,,
555099,0,0,,,,,
555103,0,0,,,,,
555104,0,0,,,,,
555105,1,1,2021-05-01,,,,
555106,0,0,,,,,
555107,0,0,,,,,
555108,0,0,,,,,
555112,0,0,,,,,
555113,1,1,2023-05-31,,,,
555114,0,0,,,,,
555115,1,1,2019-04-01,,,,
555116,0,0,,,,,
555117,0,0,,,,,
555118,2,1,2016-02-01,2021-03-01,,,
555119,0,0,,,,,
555120,0,0,,,,,
555122,0,0,,,,,
555125,0,0,,,,,
555126,0,0,,,,,
555127,0,0,,,,,
555128,0,0,,,,,
555130,0,0,,,,,
555132,0,0,,,,,
555134,0,0,,,,,
555135,0,0,,,,,
555136,0,0,,,,,
555137,0,0,,,,,
555139,1,1,2020-01-31,,,,
555140,1,1,2020-03-01,,,,
555141,0,0,,,,,
555144,0,0,,,,,
555146,1,1,2019-06-02,,,,
555147,0,0,,,,,
555151,0,0,,,,,
555153,0,0,,,,,
555156,1,1,2022-04-01,,,,
555157,0,0,,,,,
555158,0,0,,,,,
555160,1,1,2019-10-01,,,,
555161,0,0,,,,,
555162,0,0,,,,,
555163,0,0,,,,,
555164,0,0,,,,,
555165,0,0,,,,,
555168,0,0,,,,,
555170,1,1,2023-03-01,,,,
555179,0,0,,,,,
555180,0,0,,,,,
555184,1,1,2024-02-01,,,,
555186,0,0,,,,,
555189,0,0,,,,,
555190,0,0,,,,,
555195,0,0,,,,,
555199,0,0,,,,,
555200,0,0,,,,,
555204,0,0,,,,,
555206,0,0,,,,,
555207,0,0,,,,,
555208,0,0,,,,,
555211,0,0,,,,,
555213,0,0,,,,,
555214,0,0,,,,,
555218,0,0,,,,,
555219,0,0,,,,,
555220,0,0,,,,,
555222,1,1,2018-04-01,,,,
555226,1,1,2023-04-01,,,,
555227,0,0,,,,,
555229,0,0,,,,,
555240,0,0,,,,,
555244,0,0,,,,,
555245,1,1,2021-01-01,,,,
555246,0,0,,,,,
555247,0,0,,,,,
555249,0,0,,,,,
555251,0,0,,,,,
555252,0,0,,,,,
555254,1,1,2017-09-01,,,,
555256,0,0,,,,,
555257,0,0,,,,,
555259,0,0,,,,,
555260,1,1,2023-03-01,,,,
555261,0,0,,,,,
555263,0,0,,,,,
555265,1,1,2023-02-01,,,,
555266,0,0,,,,,
555268,1,1,2022-04-01,,,,
555272,0,0,,,,,
555273,0,0,,,,,
555276,0,0,,,,,
555281,0,0,,,,,
555283,0,0,,,,,
555286,1,1,2023-02-01,,,,
555287,0,0,,,,,
555290,0,0,,,,,
555292,2,1,2021-08-01,2023-06-30,,,
555295,0,0,,,,,
555296,1,1,2020-01-01,,,,
555297,0,0,,,,,
555304,1,1,2018-04-01,,,,
555306,1,1,2016-01-31,,,,
555307,0,0,,,,,
555308,0,0,,,,,
555309,0,0,,,,,
555313,0,0,,,,,
555316,0,0,,,,,
555318,0,0,,,,,
555319,1,1,2023-06-15,,,,
555323,0,0,,,,,
555326,0,0,,,,,
555328,0,0,,,,,
555329,0,0,,,,,
555330,0,0,,,,,
555331,0,0,,,,,
555333,0,0,,,,,
555336,0,0,,,,,
555337,0,0,,,,,
555338,0,0,,,,,
555339,0,0,,,,,
555340,0,0,,,,,
555341,1,1,2023-05-01,,,,
555342,0,0,,,,,
555343,0,0,,,,,
555347,0,0,,,,,
555348,0,0,,,,,
555349,0,0,,,,,
555350,0,0,,,,,
555352,0,0,,,,,
555353,0,0,,,,,
555354,0,0,,,,,
555355,0,0,,,,,
555356,1,1,2017-08-31,,,,
555358,1,1,2022-08-01,,,,
555362,0,0,,,,,
555363,0,0,,,,,
555364,0,0,,,,,
555365,1,1,2023-02-01,,,,
555368,0,0,,,,,
555371,0,0,,,,,
555374,0,0,,,,,
555375,1,1,2023-03-01,,,,
555376,1,1,2023-02-01,,,,
555379,0,0,,,,,
555383,0,0,,,,,
555387,0,0,,,,,
555388,1,1,2022-09-30,,,,
555391,0,0,,,,,
555394,0,0,,,,,
555395,0,0,,,,,
555397,0,0,,,,,
555398,0,0,,,,,
555399,1,1,2020-02-29,,,,
555400,0,0,,,,,
555403,0,0,,,,,
555404,1,1,2019-09-03,,,,
555410,1,1,2019-10-31,,,,
555416,0,0,,,,,
555418,1,1,2019-04-01,,,,
555421,0,0,,,,,
555423,0,0,,,,,
555424,0,0,,,,,
555425,0,0,,,,,
555426,0,0,,,,,
555427,0,0,,,,,
555429,0,0,,,,,
555430,0,0,,,,,
555431,1,1,2019-04-01,,,,
555432,0,0,,,,,
555435,0,0,,,,,
555438,0,0,,,,,
555442,0,0,,,,,
555444,0,0,,,,,
555445,0,0,,,,,
555446,0,0,,,,,
555450,0,0,,,,,
555456,1,1,2023-06-15,,,,
555458,0,0,,,,,
555459,1,1,2016-07-01,,,,
555461,0,0,,,,,
555462,1,1,2020-04-01,,,,
555463,0,0,,,,,
555466,0,0,,,,,
555470,0,0,,,,,
555472,0,0,,,,,
555473,0,0,,,,,
555476,1,1,2019-10-01,,,,
555478,0,0,,,,,
555479,0,0,,,,,
555483,0,0,,,,,
555485,0,0,,,,,
555486,0,0,,,,,
555487,0,0,,,,,
555490,0,0,,,,,
555492,1,1,2023-06-15,,,,
555494,0,0,,,,,
555496,0,0,,,,,
555499,0,0,,,,,
555503,0,0,,,,,
555513,0,0,,,,,
555514,0,0,,,,,
555515,0,0,,,,,
555519,0,0,,,,,
555520,0,0,,,,,
555521,0,0,,,,,
555524,0,0,,,,,
555530,0,0,,,,,
555533,0,0,,,,,
555535,0,0,,,,,
555536,0,0,,,,,
555538,0,0,,,,,
555542,0,0,,,,,
555545,0,0,,,,,
555547,0,0,,,,,
555554,0,0,,,,,
555555,0,0,,,,,
555557,0,0,,,,,
555565,1,1,2023-03-01,,,,
555566,0,0,,,,,
555570,0,0,,,,,
555574,1,1,2015-12-01,,,,
555578,0,0,,,,,
555579,0,0,,,,,
555583,0,0,,,,,
555585,0,0,,,,,
555587,0,0,,,,,
555592,0,0,,,,,
555595,1,1,2017-09-01,,,,
555596,0,0,,,,,
555605,0,0,,,,,
555609,0,0,,,,,
555611,0,0,,,,,
555613,0,0,,,,,
555616,0,0,,,,,
555618,0,0,,,,,
555619,0,0,,,,,
555625,0,0,,,,,
555630,0,0,,,,,
555635,0,0,,,,,
555639,0,0,,,,,
555645,0,0,,,,,
555650,0,0,,,,,
555651,0,0,,,,,
555652,0,0,,,,,
555657,0,0,,,,,
555658,1,1,2022-05-01,,,,
555659,1,1,2014-04-01,,,,
555663,0,0,,,,,
555667,0,0,,,,,
555668,0,0,,,,,
555671,0,0,,,,,
555673,1,1,2019-10-01,,,,
555677,0,0,,,,,
555682,1,1,2016-04-01,,,,
